StockCode,description,product_revenue,product_rank,revenue_share,cumulative_share
84493,BLUE/PINK NEST STRIPE BOX,111.11999999999999,4097,5.505999089551536e-06,0.99834132287792543
90103,PURPLE FRANGIPANI NECKLACE,110.85000000000001,4098,5.4926205820445277e-06,0.99834681549850757
90141A,GREEN PENDANT TRIPLE SHELL NECKLACE,110.46,4099,5.4732960712010683e-06,0.99835228879457871
82069,BEECH WOOD P/FRAME,109.85,4100,5.4430705542407871e-06,0.998357731865133
85185F,LION SOCK PUPPET,109.15,4101,5.40838553477817e-06,0.99836314025066775
84247H,PACK/12 DECOUPAGE CARD,109.13000000000001,4102,5.4073945342220954e-06,0.998368547645202
20667,CHERRY BLOSSOM PURSE,108.69000000000001,4103,5.38559252198845e-06,0.99837393323772394
90059D,DIAMANTE HAIR GRIP PACK/2 PERIDOT,108.43,4104,5.3727095147594775e-06,0.99837930594723867
35610A,PINK CHRISTMAS FLOCK DROPLET,107.94,4105,5.3484300011356449e-06,0.99838465437723989
72753C,S/3 FLWR FAIRY ROSE CANDLES,107.68,4106,5.3355469939066731e-06,0.99838998992423378
90118,PINK DAISY BAG CHARM,107.38999999999997,4107,5.3211774858435867e-06,0.99839531110171964
35096B,RED VICTORIAN FABRIC HEART BOX,107.33,4108,5.3182044841753637e-06,0.99840062930620377
35840,FLAT GLASS  BAUBLE WHITE FLOCK,107.13,4109,5.3082944786146157e-06,0.99840593760068241
23626,SET 10 CARDS DINKY TREE 17076,107.07000000000001,4110,5.3053214769463918e-06,0.99841124292215933
20697,LITTLE GREEN MONSTER SOFT TOY,106.8,4111,5.2919429694393818e-06,0.99841653486512871
84562B,BLUE/WHITE RIBBED MELAMINE JUG,106.59,4112,5.2815374636005966e-06,0.99842181640259231
90165A,PINK ROSEBUD PEARL EARRINGS,106.49,4113,5.2765824608202226e-06,0.99842709298505317
90169,DAISY HAIR COMB,106.49,4114,5.2765824608202226e-06,0.998432369567514
22987,"WRAP , SUMMER ROSE DESIGN",105.84,4115,5.2443749427477921e-06,0.99843761394245678
84867A,PINK BABY GIRLS PHOTO ALBUM,105.82000000000001,4116,5.2433839421917175e-06,0.99844285732639892
35594,WOODEN CHRISTMAS TREE 3 HANGING,105.58,4117,5.2314919355188194e-06,0.99844808881833447
84458,S/3 RABBIT FLOWER/EGG/CARROT ROPE,105.39999999999999,4118,5.2225729305141461e-06,0.998453311391265
16169D,WRAP WINTER FOREST,105.0,4119,5.202752919392651e-06,0.99845851414418441
23574,PACKING CHARGE,105.0,4120,5.202752919392651e-06,0.99846371689710378
90079,VINTAGE ENAMEL & CRYSTAL NECKLACE,104.77,4121,5.19135641299779e-06,0.99846890825351675
21118,SHOPPING BAG DOORSTOP,104.25,4122,5.1655903985398457e-06,0.99847407384391529
21337,SILVER WASHBAG,103.53000000000002,4123,5.129914378521154e-06,0.9984792037582938
35910A,MULTICOLOUR EASTER RABBIT,103.35,4124,5.12099537351648e-06,0.99848432475366733
84679,CLASSICAL ROSE TABLE LAMP,103.30000000000001,4125,5.1185178721262941e-06,0.99848944327153943
16248B,BLUE HOLE PUNCH,102.5,4126,5.0788778498833023e-06,0.99849452214938939
84613A,PINK NEW BAROQUE FLOCK CANDLESTICK,102.30000000000003,4127,5.0689678443225551e-06,0.99849959111723363
90024C,NEW BAROQUE B'FLY NECKLACE GREEN,101.97000000000001,4128,5.05261633514732e-06,0.99850464373356884
90125C,TURQUOISE BERTIE GLASS BEAD CHARM,101.35,4129,5.021895317909001e-06,0.99850966562888677
72369A,PINK CLEAR GLASS CANDLE PLATE,101.28999999999999,4130,5.0189223162407763e-06,0.998514684551203
17084J,LOVE POTION MASALA INCENSE,101.01,4131,5.0050483084557307e-06,0.99851968959951143
85050,FRENCH ENAMEL SOAP DISH WITH LID,100.80000000000001,4132,4.9946428026169454e-06,0.998524684242314
20861,GOLD COSMETIC BAG PINK STAR,100.79999999999998,4133,4.9946428026169437e-06,0.99852967888511668
72821,CUPID SCENTED CANDLE IN GLASS,100.64999999999998,4134,4.9872102984463823e-06,0.99853466609541508
84968d,S/16 VINTAGE RED CUTLERY,100.37,4135,4.9733362906613367e-06,0.99853963943170576
75172,PAINTED SEA SHELL METAL WINDCHIME,100.31,4136,4.9703632889931128e-06,0.99854460979499471
78027,SEAGRASS S/2 CORNER LAUNDRY,100.14999999999999,4137,4.9624352845445132e-06,0.99854957223027929
23611,SET 10 CARDS RED RIDING HOOD 17214,99.600000000000009,4138,4.9351827692524576e-06,0.99855450741304852
84465,15 PINK FLUFFY CHICKS IN BOX,99.460000000000008,4139,4.9282457653599344e-06,0.99855943565881389
90214R,"LETTER ""R"" BLING KEY RING",99.23,4140,4.9168492589650736e-06,0.99856435250807285
23464,VINTAGE ZINC WATERING CAN SMALL,99.2,4141,4.9153627581309617e-06,0.998569267870831
84559a,3D SHEET OF DOG STICKERS,99.079999999999984,4142,4.9094167547945122e-06,0.9985741772875858
21266,VINTAGE SILVER TINSEL REEL,98.9,4143,4.90049774978984e-06,0.99857907778533561
84575A,PINK DOG CANNISTER,98.800000000000026,4144,4.8955427470094666e-06,0.99858397332808257
90163B,WHITE ROSEBUD & PEARL NECKLACE,98.45,4145,4.8782002372781572e-06,0.99858885152831989
20835,FRENCH LATTICE CUSHION COVER,98.039999999999978,4146,4.8578847258786223e-06,0.99859370941304582
84705D,CHERRY BLOSSOM PHOTO FRAME,97.9,4147,4.8509477219861007e-06,0.99859856036076777
90150,BLUE SHELL+SILVER NECKLACE,97.5,4148,4.8311277108646039e-06,0.99860339148847865
16161G,WRAP BAD HAIR DAY,97.5,4149,4.8311277108646039e-06,0.99860822261618942
90067A,PINK VINTAGE VICTORIAN EARRINGS,97.240000000000009,4150,4.8182447036356321e-06,0.99861304086089309
17007B,S/3 POT POURI CUSHIONS BLUE COLOURS,96.600000000000009,4151,4.7865326858412389e-06,0.998617827393579
90214G,"LETTER ""G"" BLING KEY RING",96.579999999999984,4152,4.7855416852851635e-06,0.99862261293526422
90089,PINK CRYSTAL SKULL PHONE CHARM,95.84,4153,4.7488746647103972e-06,0.998627361809929
85132b,CHARLIE AND LOLA TABLE TINS,95.839999999999989,4154,4.7488746647103963e-06,0.99863211068459368
35913B,WHITE/PINK CHICK EASTER DECORATION,95.789999999999992,4155,4.7463971633202089e-06,0.998636857081757
84891B,GREEN WIRE GOBLET CANDLEHOLDER,95.4,4156,4.7270726524767511e-06,0.99864158415440951
71406C,BLACK ORANGE SQUEEZER,95.380000000000024,4157,4.7260816519206774e-06,0.99864631023606143
90059E,DIAMANTE HAIR GRIP PACK/2 RUBY,94.95,4158,4.7047751399650686e-06,0.99865101501120135
72606A,BROWN ANTIQUE CUBE CANDLE,94.92,4159,4.7032886391309567e-06,0.99865571829984046
90202C,GREEN ENAMEL FLOWER HAIR TIE,94.42,4160,4.6785136252290868e-06,0.99866039681346574
84388,WISE MAN STAR SHAPE EGG PAN,93.990000000000009,4161,4.6572071132734789e-06,0.99866505402057892
21595,Dad's Cab Electronic Meter,93.890000000000015,4162,4.6522521104931049e-06,0.99866970627268947
90026A,GLASS BEAD HOOP NECKLACE BLACK,93.47,4163,4.6314410988155335e-06,0.99867433771378833
90214D,"LETTER ""D"" BLING KEY RING",93.37,4164,4.62648609603516e-06,0.99867896419988433
17084A,TRANQUILITY MASALA INCENSE,92.82,4165,4.5992335807431031e-06,0.99868356343346509
90075,MONTANA DIAMOND CLUSTER NECKLACE,92.18,4166,4.56752156294871e-06,0.99868813095502806
84753A,PINK EAU DE COLOGNE BOTTLE,92.17,4167,4.5670260626706726e-06,0.99869269798109073
21343,GOLD JEWELERY BOX,92.000000000000014,4168,4.5586025579440374e-06,0.99869725658364861
90177B,DROP DIAMANTE EARRINGS BLACK DIAMON,91.38,4169,4.527881540705718e-06,0.99870178446518931
20660,VIP LUGGAGE TAG,91.25,4170,4.5214400370912321e-06,0.99870630590522647
90112,PINK DOLLY HAIR CLIPS,91.249999999999986,4171,4.5214400370912313e-06,0.99871082734526351
84437A,S/6 PINK EASTER DECS IN BOX,90.95,4172,4.50657502875011e-06,0.99871533392029221
90202A,PURPLE ENAMEL FLOWER HAIR TIE,90.899999999999991,4173,4.5040975273599227e-06,0.99871983801781961
79026B,"S/4 ICON COASTER,ELVIS LIVES",90.5,4174,4.4842775162384277e-06,0.99872432229533581
90039C,FIRE POLISHED GLASS BRACELET BLACK,90.460000000000008,4175,4.4822955151262784e-06,0.998728804590851
72783,BLACK SIL'T SQU CANDLE PLATE,90.3,4176,4.47436751067768e-06,0.99873327895836161
35271S,GOLD PRINT PAPER BAG,89.58,4177,4.4386914906589872e-06,0.99873771764985231
17013C,ORIGAMI LAVENDER INCENSE IN TUBE,89.460000000000008,4178,4.4327454873225386e-06,0.99874215039533965
90001D,ANTIQUE OLIVE GREEN FLOWER EARRINGS,89.2,4179,4.4198624800935659e-06,0.99874657025781977
47598,NEW ENGLAND EGG WARMER,89.12,4180,4.4158984778692674e-06,0.99875098615629765
90162A,ANT SILVER TURQUOISE BOUDICCA RING,88.500000000000014,4181,4.3851774606309488e-06,0.99875537133375825
90162D,ANT SILVER PURPLE BOUDICCA RING,88.5,4182,4.3851774606309488e-06,0.99875975651121884
35638A,PINK AND BLACK STRING CURTAIN,88.05,4183,4.3628799481192655e-06,0.99876411939116694
71495A,CD WALL TIDY BLUE OFFICE,87.960000000000008,4184,4.35842044561693e-06,0.9987684778116126
84596e,SMALL LICORICE DES PINK BOWL,87.850000000000009,4185,4.3529699425585184e-06,0.99877283078155521
84721,MANHATTAN CANVAS ART PICTURE,87.8,4186,4.350492441168331e-06,0.99877718127399628
90092,BLUE CRYSTAL BOOT PHONE CHARM,87.509999999999991,4187,4.3361229331052455e-06,0.99878151739692944
84415B,BLUE FLOCK CUSHION COVER,87.5,4188,4.335627432827209e-06,0.99878585302436229
23442,12 HANGING EGGS HAND PAINTED,87.36,4189,4.3286904289346858e-06,0.99879018171479117
37462B,"PET MUG, BUDGIE",87.28,4190,4.3247264267103864e-06,0.99879450644121792
35822B,"ACRYLIC BEAD CHAIN, BLUE",87.02,4191,4.3118434194814137e-06,0.99879881828463735
35265,COLOURFUL FLOWER FRUIT BOWL,86.95,4192,4.3083749175351525e-06,0.998803126659555
90088,CRYSTAL KEY+LOCK PHONE CHARM,86.699999999999989,4193,4.2959874105842172e-06,0.99880742264696554
23614,SET 10 CARDS 12 DAYS WRAP  17058,86.580000000000013,4194,4.2900414072477694e-06,0.99881171268837277
84251B,"GREETING CARD, STICKY GORDON",86.54000000000002,4195,4.28805940613562e-06,0.99881600074777888
84424A,FOUR PICTURE WHITE GLASS FRAME,86.25,4196,4.2736898980725346e-06,0.998820274437677
90012B,BLACK DROP CRYSTAL NECKLACE,85.9,4197,4.2563473883412261e-06,0.99882453078506528
90177E,DROP DIAMANTE EARRINGS GREEN,85.669999999999987,4198,4.2449508819463654e-06,0.99882877573594731
84454,WOBBLING METAL CHICKEN EASTER,85.530000000000015,4199,4.238013878053843e-06,0.99883301374982536
85099c,JUMBO  BAG BAROQUE BLACK WHITE,85.169999999999987,4200,4.2201758680444955e-06,0.99883723392569335
35838B,S/6 SILVER ORNAMENETAL CANDLE,85.0,4201,4.21175236331786e-06,0.99884144567805666
90026D,GLASS BEAD HOOP NECKLACE AMETHYST,85.0,4202,4.21175236331786e-06,0.99884565743042
90183B,AMETHYST DROP EARRINGS W LONG BEADS,84.89,4203,4.206301860259449e-06,0.99884986373228024
17027A,INCENSE BAZAAR CANNABIS,84.84,4204,4.2038243588692616e-06,0.99885406755663908
46775B,BERRIES CHUNKY KNITTED THROW,84.75,4205,4.1993648563669249e-06,0.99885826692149549
16051,TEATIME PENCIL W STAMP ASST,84.69,4206,4.196391854698701e-06,0.99886246331335016
81952B,ROUND BLUE CLOCK W/SUCKER,84.56,4207,4.1899503510842151e-06,0.99886665326370128
84450B,YELLOW RABBIT SAT EASTER,84.550000000000026,4208,4.1894548508061786e-06,0.99887084271855209
84251F,"GREETING CARD, RITA",83.97,4209,4.1607158346800085e-06,0.99887500343438673
90141C,TURQ PENDANT TRIPLE SHELL NECKLACE,83.690000000000026,4210,4.1468418268949629e-06,0.99887915027621366
22016,Dotcomgiftshop Gift Voucher £100.00,83.33,4211,4.1290038168856154e-06,0.99888327928003051
90176D,DIAMANTE NECKLACE PURPLE,82.81,4212,4.1032378024276708e-06,0.99888738251783293
72779,SET/6 BLACK ROSE T-LIGHT CANDLES,82.81,4213,4.1032378024276708e-06,0.99889148575563536
90039B,FIRE POLISHED GLASS BRACELET MONTAN,82.800000000000011,4214,4.1027423021496335e-06,0.99889558849793758
84030C,KNITTED RAINBOW HOT WATER BOTTLE,82.78,4215,4.101751301593558e-06,0.99889969024923919
90002B,FLOWER BURST SILVER RING ROSE,82.740000000000009,4216,4.09976930048141e-06,0.99890379001853957
90189A,SILVER 2 STRAND NECKLACE-LEAF CHARM,82.64,4217,4.0948142977010348e-06,0.99890788483283732
90130A,WHITE STONE/CRYSTAL EARRINGS,82.509999999999991,4218,4.088372794086548e-06,0.99891197320563141
90069,RUBY GLASS CLUSTER NECKLACE,82.5,4219,4.0878772938085116e-06,0.99891606108292519
21699,SET 5 MINI CHOCOLATE FRIDGE MAGNETS,82.44,4220,4.0849042921402868e-06,0.99892014598721734
90214H,"LETTER ""H"" BLING KEY RING",81.95999999999998,4221,4.0611202787944907e-06,0.99892420710749619
35610C,WHITE CHRISTMAS FLOCK DROPLET,81.56,4222,4.0413002676729964e-06,0.99892824840776384
16201B,PASTEL BLUE PHOTO ALBUM,81.1,4223,4.0185072548832758e-06,0.99893226691501869
90121B,VINTAGE ROSE BEAD BRACELET BLUE,80.75,4224,4.0011647451519673e-06,0.99893626807976388
84596I,WRAP SWEETS LIGHT PINK SMALL BOWL,80.62,4225,3.9947232415374813e-06,0.99894026280300541
17011E,ORIGAMI OPIUM SCENT INCENSE+FLOWER,80.600000000000009,4226,3.9937322409814067e-06,0.99894425653524632
DCGS0069,OOH LA LA DOGS COLLAR,80.31,4227,3.9793627329183221e-06,0.99894823589797932
90214N,"LETTER ""N"" BLING KEY RING",80.199999999999989,4228,3.97391222985991e-06,0.99895220981020916
90059F,DIAMANTE HAIR GRIP PACK/2 LT ROSE,79.87,4229,3.9575607206846769e-06,0.99895616737092985
90206A,GOLD DIAMANTE STAR BROOCH,79.6,4230,3.944182213177666e-06,0.998960111553143
90125B,AQUA BERTIE GLASS BEAD BAG CHARM,79.57,4231,3.9426957123435541e-06,0.99896405424885537
84795E,RIO PINK STRIPE HAMMOCK,79.5,4232,3.9392272103972929e-06,0.9989679934760658
84548,CROCHET BEAR RED/BLUE  KEYRING,79.200000000000017,4233,3.9243622020561718e-06,0.99897191783826778
90038B,GLASS AND PAINTED BEADS BRACELET OL,79.19,4234,3.9238667017781336e-06,0.99897584170496956
90064A,WHITE VINTAGE CRYSTAL EARRINGS,79.14,4235,3.9213892003879462e-06,0.99897976309417
37509,NEW ENGLAND MUG W GIFT BOX,79.05,4236,3.9169296978856096e-06,0.99898368002386784
84251C,"GREETING CARD, TWO SISTERS.",78.960000000000008,4237,3.9124701953832737e-06,0.99898759249406321
84455,SET OF 3 RABBIT CARROTS EASTER,78.81,4238,3.9050376912127123e-06,0.99899149753175442
90064B,BLACK VINTAGE  CRYSTAL EARRINGS,78.75,4239,3.9020646895444885e-06,0.998995399596444
72709,IVORY SCULPTED RND CANDLE,78.2,4240,3.8748121742524311e-06,0.99899927440861824
35931,PINK STAR CHRISTMAS DECORATION,78.11999999999999,4241,3.8708481720281318e-06,0.99900314525679024
90060D,FIRE POLISHED GLASS NECKL BRONZE,77.350000000000009,4242,3.8326946506192535e-06,0.99900697795144089
21450,DISTRESSED CANDLE STICK WHITE,77.35,4243,3.8326946506192527e-06,0.99901081064609154
90050,CRACKED GLAZE NECKLACE IVORY,77.11,4244,3.8208026439463555e-06,0.99901463144873548
90176C,DIAMANTE NECKLACE,77.0,4245,3.8153521408879442e-06,0.99901844680087637
90214B,"LETTER ""B"" BLING KEY RING",76.97999999999999,4246,3.8143611403318687e-06,0.99902226116201664
84593,CROCHET ROSE DES CLOTHES HANGER,76.700000000000017,4247,3.8004871325468226e-06,0.9990260616491492
84425A,WHITE GLASS TV TRIPLE FRAME,76.6,4248,3.7955321297664478e-06,0.999029857181279
90130C,GREEN STONE/CRYSTAL EARRINGS,76.579999999999984,4249,3.7945411292103723e-06,0.99903365172240821
90100,NECKLACE+BRACELET SET PINK DAISY,76.499999999999986,4250,3.7905771269860734e-06,0.99903744229953517
90020,FILIGREE DIAMANTE CHAIN,76.23,4251,3.7771986194790647e-06,0.99904121949815472
90176A,CLASSIC DIAMANTE NECKLACE JET,75.88,4252,3.7598561097477553e-06,0.9990449793542644
35815P,"ACRYLIC JEWEL SNOWFLAKE, PINK",75.88,4253,3.7598561097477553e-06,0.99904873921037418
84746,PINK EASTER HENS+FLOWER,75.81,4254,3.7563876078014941e-06,0.99905249559798193
20879,TREE OF NOAH FESTIVE SCENTED CANDLE,75.6,4255,3.7459821019627084e-06,0.999056241580084
90140,PINK SWEETIE NECKLACE,75.54,4256,3.7430091002944845e-06,0.99905998458918421
62043B,BLUE CHECK BAG W HANDLE 34X20CM,75.16,4257,3.7241800897290628e-06,0.999063708769274
37399,"ASS RETROSPOOF MUGS,SPORTS",75.0,4258,3.7162520852804649e-06,0.99906742502135926
16161E,WRAP BOUDOIR,75.0,4259,3.7162520852804649e-06,0.99907114127344454
72802a,ROSE SCENT CANDLE IN JEWELLED BOX,74.97,4260,3.7147655844463526e-06,0.999074856039029
72807a,SET/3 ROSE CANDLE IN JEWELLED BOX,74.789999999999992,4261,3.7058465794416792e-06,0.9990785618856084
84757,ENCHANTED GARDEN WROUGHT IRON TABLE,74.75,4262,3.70386457832953e-06,0.99908226575018677
21267,VINTAGE PINK TINSEL REEL,74.6,4263,3.6964320741589686e-06,0.99908596218226087
90012A,MIDNIGHT BLUE DROP CRYSTAL NECKLACE,74.38,4264,3.685531068042146e-06,0.999089647713329
90187B,GREEN DROP EARRINGS W BEAD CLUSTER,73.99,4265,3.6662065571986878e-06,0.99909331391988609
84899E,YELLOW + BROWN BEAR FELT PURSE KIT,73.929999999999993,4266,3.6632335555304631e-06,0.9990969771534417
90074,BLACK DIAMOND CLUSTER NECKLACE,73.859999999999985,4267,3.659765053584201e-06,0.99910063691849527
15030,FAN BLACK FRAME,73.66,4268,3.6498550480234535e-06,0.99910428677354324
79331,PINK FLOCK GLASS CANDLEHOLDER,73.6,4269,3.6468820463552292e-06,0.99910793365558959
84447,6 RABBIT CHAIN EASTER,73.27,4270,3.6305305371799953e-06,0.99911156418612679
16151A,FLOWER DES BLUE HANDBAG/ORANG HANDL,72.5,4271,3.5923770157711158e-06,0.99911515656314254
84427B,BLACK GLASS TV DOUBLE P/FRAME 15X10,72.25,4272,3.5799895088201812e-06,0.99911873655265138
90027D,GLASS BEAD HOOP EARRINGS AMETHYST,72.18,4273,3.5765210068739196e-06,0.99912231307365829
90031,BILI NUT AND WOOD NECKLACE,71.9,4274,3.5626469990888727e-06,0.99912587572065736
90038C,GLASS AND BEADS BRACELET IVORY,71.460000000000008,4275,3.5408449868552271e-06,0.99912941656564425
35937,CERISE+GOLD CHRISTMAS STOCKING DEC,71.440000000000012,4276,3.5398539862991525e-06,0.99913295641963051
84925C,FAIRY CAKES  WALL THERMOMETER,71.4,4277,3.5378719851870028e-06,0.99913649429161566
84415A,PINK FLOCK SUEDE CUSHION COVER,71.25,4278,3.5304394810164414e-06,0.99914002473109675
90037B,TINY CRYSTAL BRACELET GREEN,71.169999999999987,4279,3.5264754787921416e-06,0.9991435512065755
90179A,AMBER FINE BEAD NECKLACE W TASSEL,71.0,4280,3.5180519740655069e-06,0.99914706925854957
16256C,HEARTS PENCIL/RUBBER+5 MINI PENCILS,70.98,4281,3.5170609735094322e-06,0.99915058631952314
84803B,WHITE ALLIUM  ARTIFICIAL FLOWER,70.97999999999999,4282,3.5170609735094314e-06,0.99915410338049659
47420,ASSORTED COLOUR SUCTION CUP HOOK,70.87,4283,3.511610470451021e-06,0.999157614990967
84086B,YELLOW/BLUE RETRO RADIO,70.800000000000011,4284,3.5081419685047593e-06,0.99916112313293559
20958,PORCELAIN HANGING BELL LARGE,70.5,4285,3.493276960163637e-06,0.99916461640989573
90202B,WHITE ENAMEL FLOWER HAIR TIE,70.49,4286,3.4927814598855992e-06,0.99916810919135557
90205A,LARGE MINT DIAMANTE HAIRSLIDE,70.22,4287,3.4794029523785896e-06,0.999171588594308
90141B,IVORY PENDANT TRIPLE SHELL NECKLACE,70.030000000000015,4288,3.4699884470958803e-06,0.99917505858275513
90059C,DIAMANTE HAIR GRIP PACK/2 MONTANA,69.829999999999984,4289,3.4600784415351306e-06,0.99917851866119667
84705A,ENGLISH ROSE PHOTO FRAME,69.75,4290,3.4561144393108321e-06,0.999181974775636
90131,PINK/AMETHYST/GOLD NECKLACE,69.62,4291,3.4496729356963462e-06,0.99918542444857161
gift_0001_80,Dotcomgiftshop Gift Voucher £80.00,69.56,4292,3.4466999340281219e-06,0.99918887114850563
20820,SILVER LOOKING MIRROR,69.3,4293,3.4338169267991492e-06,0.99919230496543243
72140F,HAPPY ANNIVERSARY CANDLE LETTERS,69.18,4294,3.427870923462701e-06,0.99919573283635588
90214P,"LETTER ""P"" BLING KEY RING",69.14,4295,3.4258889223505513e-06,0.99919915872527831
90037C,TINY CRYSTAL BRACELET BLUE,68.63,4296,3.4006184081706436e-06,0.9992025593436864
71215,METAL BASE FOR CANDLES,68.52,4297,3.3951679051122323e-06,0.99920595451159155
84857A,SILVER MONTE CARLO HANDBAG,68.0,4298,3.3694018906542882e-06,0.99920932391348216
DCGS0004,HAYNES CAMPER SHOULDER BAG,67.94,4299,3.3664288889860635e-06,0.99921269034237115
90026C,GLASS BEAD HOOP NECKLACE GREEN,67.82,4300,3.3604828856496145e-06,0.99921605082525689
90026B,GLASS BEAD HOOP NECKLACE MONTANA,67.82,4301,3.3604828856496145e-06,0.99921941130814251
90002E,FLOWER BURST SILVER RING GREEN,67.77,4302,3.3580053842594279e-06,0.99922276931352672
84864A,PINK PAISLEY PHOTO ALBUM,67.710000000000008,4303,3.355032382591204e-06,0.99922612434590929
90078,PINK/WHITE GLASS DEMI CHOKER,67.64,4304,3.351563880644942e-06,0.99922947590978994
90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,67.610000000000014,4305,3.3500773798108305e-06,0.99923282598716978
47341B,BLUE TABLE RUN FLOWER,67.5,4306,3.3446268767524183e-06,0.99923617061404657
90212C,PURPLE LAS VEGAS BRACELET ROUND,67.5,4307,3.3446268767524183e-06,0.99923951524092325
84926B,SCOTTS ROSES TILE COASTER,67.5,4308,3.3446268767524183e-06,0.9992428598678
47504J,ENGLISH ROSE SET/3 GARDEN TOOLS,67.25,4309,3.3322393698014834e-06,0.99924619210716981
35819P,"ACRYLIC HANGING JEWEL,PINK",66.550000000000011,4310,3.2975543503388663e-06,0.99924948966152016
90037A,TINY CRYSTAL BRACELET RED,66.309999999999988,4311,3.2856623436659678e-06,0.99925277532386381
40002,WHITE BAMBOO RIBS LAMPSHADE,66.3,4312,3.2851668433879309e-06,0.99925606049070725
85072,OCCASIONS GIFT CARD ASSORTMENT,66.0,4313,3.270301835046809e-06,0.99925933079254226
17136A,BLUE STONES ON WIRE FOR CANDLE,65.940000000000012,4314,3.2673288333785851e-06,0.99926259812137563
79329,PINK FLOCK GLASS CANDLEHOLDER,65.94,4315,3.2673288333785847e-06,0.999265865450209
84340,LARGE FIBRE OPTIC CHRISTMAS TREE,65.76,4316,3.2584098283739118e-06,0.99926912386003741
79406,FROSTED WHITE BASE,65.62,4317,3.2514728244813881e-06,0.999272375332862
90179B,PURPLE FINE BEAD NECKLACE W TASSEL,65.31,4318,3.2361123158622288e-06,0.99927561144517774
47016,LIGHT DECORATION BATTERY OPERATED,65.100000000000009,4319,3.225706810023444e-06,0.99927883715198784
90046,WHITE WITH METAL BAG CHARM,64.350000000000009,4320,3.1885442891706391e-06,0.999282025696277
84551,CROCHET DOG KEYRING,64.35,4321,3.1885442891706387e-06,0.99928521424056616
47348A,FUSCHIA VOILE POINTY SHOE DEC,63.959999999999994,4322,3.16921977832718e-06,0.99928838346034443
79534,MULTICOLOUR GLASS PLATE,63.8,4323,3.1612917738785818e-06,0.99929154475211834
35973,GERANIUM FOLKART HEART DECORATION,63.75,4324,3.1588142724883952e-06,0.99929470356639083
84582,PINK CROCHET CAT WITH SCARF,63.75,4325,3.1588142724883952e-06,0.99929786238066332
20791,BLUE TILED SET OF 3 DRAWERS,63.75,4326,3.1588142724883952e-06,0.9993010211949358
85018A,S/6 PAPER BOXES ROMANTIC IMAGES,63.75,4327,3.1588142724883952e-06,0.99930418000920829
85018B,S/6 PAPER BOXES BLOSSOM IMAGES,63.75,4328,3.1588142724883952e-06,0.99930733882348077
90188,DROP EARRINGS W FLOWER & LEAF,63.589999999999989,4329,3.1508862680397961e-06,0.99931048970974878
20905,VINTAGE KEEPSAKE BOX BEAUTY GIRL,63.499999999999993,4330,3.14642676553746e-06,0.99931363613651436
37491D,PURPLE/BLUE CERAMIC CANDLE HOLDER,63.279999999999987,4331,3.1355257594206368e-06,0.99931677166227373
90214I,"LETTER ""I"" BLING KEY RING",62.699999999999996,4332,3.1067867432944684e-06,0.999319878449017
84529B,BLUE KNITTED KID'S RUCKSACK,62.35,4333,3.08944423356316e-06,0.99932296789325059
35607B,BLACK FEATHER CHRISTMAS DECORATION,62.300000000000011,4334,3.0869667321729733e-06,0.99932605485998283
72771B,BURG FLOCK GOLD CUP/CANDLE,61.94,4335,3.0691287221636266e-06,0.999329123988705
20620,RED SPOTTY PASSPORT COVER,61.76,4336,3.0602097171589533e-06,0.99933218419842218
35817B,"ACRYLIC JEWEL SNOWFLAKE,BLUE",61.3,4337,3.037416704369233e-06,0.99933522161512645
35910B,PINK FLOWERS RABBIT EASTER,61.069999999999993,4338,3.0260201979743727e-06,0.99933824763532453
84660b,BLACK STITCHED WALL CLOCK,60.800000000000004,4339,3.0126416904673636e-06,0.999341260277015
90034,WHITE SILVER NECKLACE SHELL GLASS,60.67,4340,3.0062001868528772e-06,0.99934426647720176
37477B,"FLOWER FAIRY MUG+COASTER,LAVENDER",60.0,4341,2.9730016682243717e-06,0.99934723947887
84875A,PINK SQUARE COMPACT MIRROR,60.0,4342,2.9730016682243717e-06,0.99935021248053824
23629,SET 10 CARDS DRESSING UP 17077,59.760000000000005,4343,2.9611096615514745e-06,0.99935317359019982
84292B,BLUE COL METAL FOLDING CHAIR,59.75,4344,2.9606141612734372e-06,0.99935613420436109
90021,LASER CUT MULTI STRAND NECKLACE,59.75,4345,2.9606141612734372e-06,0.99935909481852236
90171,DAISY RING,59.65,4346,2.9556591584930627e-06,0.99936205047768079
gift_0001_70,Dotcomgiftshop Gift Voucher £70.00,59.57,4347,2.9516951562687638e-06,0.99936500217283708
44241C,BLUE BUTTERFLY ON SPRING,59.5,4348,2.9482266543225022e-06,0.99936795039949144
35654,VINTAGE BEAD FILLED PINK CUSHION,59.4,4349,2.9432716515421282e-06,0.999370893671143
35001B,HAND OPEN SHAPE BLACK,59.330000000000005,4350,2.9398031495958666e-06,0.99937383347429254
90011B,BLACK CRYSTAL DROP EARRINGS,59.06,4351,2.9264246420888566e-06,0.99937675989893471
35909A,RABBIT EASTER DECORATION,59.000000000000014,4352,2.9234516404206331e-06,0.999379683350575
17129C,SKY BLUE COLOUR GLASS GEMS IN BAG,58.83,4353,2.9150281356939967e-06,0.9993825983787108
85023C,PINK LARGE JEWELED PHOTOFRAME,58.650000000000006,4354,2.9061091306893238e-06,0.99938550448784147
